School_code|School_name|District_name
29010408602|DMSM NEW ENG. PU COLLEGE, MUTAGE (PUC)|BELGAUM                                           
29010408701|NIRMALA HIGH SCHOOL,NIRMAL NAGAR,MODAGE|BELGAUM                                           
29010408901|MADHYAMIK VIDYALAY,NANDIHALLI|BELGAUM                                           
29010409201|RANZUNZAR HS,NILAGI|BELGAUM                                           
29010409601|KHADARWADI HS,KHADARWADI|BELGAUM                                           
29010409602|DNYAN PRABODHAN MANDIR ENG MED HS,PIRANWADI|BELGAUM                                           
29010409603|K.V.M.H.S,PIRANWADI|BELGAUM                                           
29010409701|GOVT HS, MARKANDEY NAGAR, PO SANTIBASTAWAD|BELGAUM                                           
29010409801|DMS HS (UNAIDED) RANDKUNDE|BELGAUM                                           
29010409901|THE MARATHA MANDAL SHIVARAJ HIGH SCHOOL, RAKASKOP|BELGAUM                                           
29010410301|ST. JOSEPH HS (AIDED) SANTIBASTWAD|BELGAUM                                           
29010410501|DES SAMBRA HS,SAMBRA|BELGAUM                                           
29010410502|JANATA HIGH SCHOOL SAMBRA|BELGAUM                                           
29010410503|GVT,HS KALMESHWAR GALLI SAMBRA|BELGAUM                                           
29010410601|BRAHMALING HIGH SCHOOL,SULGE(H)|BELGAUM                                           
29010410702|GVT,COMPOSIT HS SULEBHAVI|BELGAUM                                           
29010410801|SHRI BHAVAKESHWARI MADHYAMIK,SULAGE|BELGAUM                                           
29010410802|NETAJI HIGH SCHOOL, SULGE (Y)|BELGAUM                                           
29010411401|SHRI RAMLING  HS,TURMURI|BELGAUM                                           
29010411601|SWAMI VIVEKANAND HS UCHGAON|BELGAUM                                           
29010411602|SHRI,MALEKARNI HS UCHAGAON|BELGAUM                                           
29010411603|VBSS GIRLS HIGH SCHOOL (AIDED) UCHAGAON|BELGAUM                                           
29010411801|DMS HS WAGHWADE (UNAIDED)|BELGAUM                                           
29010412202|MAHARASTRA H.S,YELLUR|BELGAUM                                           
29010412203|SHRI SHIVAJI VIDALAY,YELLUR|BELGAUM                                           
29010412204|S.C.G.H SCHOOL,YELLUR|BELGAUM                                           
29010800201|GOVT HIGH SCHOOL AMATE|BELGAUM                                           
29010801401|MMA BWKAWAD HIGH SCHOOL, BEKAWAD|BELGAUM                                           
29010801801|CHH SAMBHAJI HIGH SCHOOL, BAILUR|BELGAUM                                           
29010803001|NM HIGH SCHOOL, BIDI|BELGAUM                                           
29010803801|GOVT. COMP. HIGH SCHOOL, CHIKKAHATTIHOLI|BELGAUM                                           
29010804001|MALAPRABHA HIGH SCHOOL, CHAPGAON|BELGAUM                                           
29010804101|GOVT. HIGH SCHOOL, CHIKKADINAKOPPA|BELGAUM                                           
29010805301|SHRI VEER MUKTIMANDIR MAHARSHI HIGH SCHOOL, DEVALATTI|BELGAUM                                           
29010806401|SAHYADRI HIGH SCHOOL, GODHOLI|BELGAUM                                           
29010806701|GANEBAIL HIGH SCHOOL, GANEBAIL|BELGAUM                                           
29010806801|PARAMJYOTI HIGH SCHOOL, GANDIGWAD|BELGAUM                                           
29010806901|MAULI GIRLS HIGH SCHOOL, GARLGUNJI|BELGAUM                                           
29010806902|JYOTIRAO PHULE VIDYALAY, GARLGUNJI|BELGAUM                                           
29010807901|HALSHI HIGH SCHOOL, HALSHI|BELGAUM                                           
29010807903|SHRI CHHA SHIVAJI VIDYA MANDIR HIGH SCHOOL, HALASHI|BELGAUM                                           
29010808101|GOVT. HIGH SCHOOL, HIREMUNAVALLI|BELGAUM                                           
29010808301|VANASHRI HIGH SCHOOL, HALAGA|BELGAUM                                           
29010808801|GHS HANDUR HULIKOTTAL|BELGAUM                                           
29010809301|CRS COMP PU COLLEGE, ITAGI|BELGAUM                                           
29010809302|CRS PU COLLEGE, ITAGI (PUC)|BELGAUM                                           
29010809401|GURUVARYA SHAMRAO DESAI HIGH SCHOOL, IDALHOND|BELGAUM                                           
29010809402|GS DESAI PU COLLEGE, IDALHOND (PUC)|BELGAUM                                           
29010809801|MADHYAMIK VIDYALAY, JAMBOTI|BELGAUM                                           
29010810401|SHRI MAULI VIDYALAY, KANAKUMBI|BELGAUM                                           
29010810501|MMS KAPOLI HIGH SCHOOL, KAPOLI|BELGAUM                                           
29010811201|SHRI BISTADEVI HIGH SCHOOL, KAKKERI|BELGAUM                                           
29010811401|MMS KARAMBAL HIGH SCHOOL, KARAMBAL|BELGAUM                                           
29010811901|MM HIGH SCHOOL (UNAIDED) KANSULI|BELGAUM                                           
29010812501|KARALGA HIGH SCHOOL, KARALGA|BELGAUM                                           
29010812901|MM KUPATGIRI HIGH SCHOOL, KUPATGIRI|BELGAUM                                           
29010813201|ANANDGAD VIDYALAYA, NANDGAD|BELGAUM                                           
29010813301|MM TARARANI COMP PU COLLEGE KHANAPUR (PUC)|BELGAUM                                           
29010813401|URDU HIGH SCHOO, KHANAPUR, MARUTI NAGAR, KHANAPUR|BELGAUM                                           
29010813402|SARVODAYA VIDYALAYA, STATION ROAD, KHANAPUR|BELGAUM                                           
29010813403|GOVT. HIGH SCHOOL, NEAR SAINI ZAVIER ITI COLLEGE, KHANAPUR|BELGAUM                                           
29010813404|MM KHANAPUR HIGHER SECONDARY SCHOOL (KANNADA), KHANAPUR|BELGAUM                                           
29010813405|MM KHANAPUR HIGHER SECONDARY SCHOOL, (MARATI), KHANAPUR|BELGAUM                                           
29010813406|TARARANI PU COLLEGE, KHANAPUR (PUC)|BELGAUM                                           
29010813407|MARATHA MANDAL PU COLLEGE, KHANAPUR (PUC)|BELGAUM                                           
29010813408|KLE SCIENCE PU COLLEGE, KHANAPUR (PUC)|BELGAUM                                           
29010813409|GOVT. PU COLLEGE, KHANAPUR (PUC)|BELGAUM                                           
29010813410|SWAMY VIVEKANAND ENG HS (UNAIDED) KHANAPUR|BELGAUM                                           
29010813601|SHRI ONYANESHWAR VIDYALAYA, LOKOLI|BELGAUM                                           
29010813701|LONDA HIGH SCHOOL, LONDA|BELGAUM                                           
29010813702|INDIRA VIDYALAYA ENG. MED, LONDA|BELGAUM                                           
29010813801|GOVT. COMP HIGH SCHOOL, LINGANAMATH|BELGAUM                                           
29010814601|MANTURGA HIGH SCHOOL, MANTURGA|BELGAUM                                           
29010815301|GOVT. COMPOSITE HIGH SCHOOL, MANGENKOPPA|BELGAUM                                           
29010815903|MG COMP PU COLLEGE, (MARATI) NANDGAD|BELGAUM                                           
29010815904|KANYA VIDYALAYA, NANDGAD|BELGAUM                                           
29010815905|MG PU COLLEGE, NANDGAD (PUC)|BELGAUM                                           
29010815906|KANYA VIDYALAYA PU COLLEGE, NANDGAD (PUC)|BELGAUM                                           
29010815907|DMS PU COLLEGE, NANDGAD (PUC)|BELGAUM                                           
29010815908|SRS HIGHSCHOOL (SWD) NANDGAD|BELGAUM                                           
29010816501|RAJARSHI SHAHU HIGH SCHOOL, OLAMANI|BELGAUM                                           
29010817101|SHRI BV SAMBARAGI COMP JR COLLEGE, PARISHWAD|BELGAUM                                           
29010817102|BVS PU COLLEGE, PARISHWAD (PUC)|BELGAUM                                           
29010818301|GOVT. COMP. HIGH SCHOOL, SURPUR-KERWAD|BELGAUM                                           
29010818401|GOVT. COMP. HIGH SCHOOL, SHIROLI|BELGAUM                                           
29010819201|SHRI RAVLANATH HIGH SCHOOL, SHIVATHAN|BELGAUM                                           
29010820001|MAHALAXMI HIGH SCHOOL (UNAIDED) TOPINKATTI|BELGAUM                                           
29010822201|SHRI SHANKERKASHI KADHAV GOVT HIGH SCHOOL, MUGALIHAL|BELGAUM                                           
29010822202|GOVT. PU COLLEGE, MUGALIHAL (PUC)|BELGAUM                                           
29011100201|GOVT. HIGH SCHOOL, ANEGUDDI|BELGAUM                                           
29011100401|GOVT. COMP. HIGH SCHOOL, BANNUR LT|BELGAUM                                           
29011100501|SHRI VIJAY VIDYAVARDHAK HIGH SCHOOL, BATAKURKI|BELGAUM                                           
29011100502|GOVT. PU COLLEGE, BATAKURKI (PUC)|BELGAUM                                           
29011102001|VISHWABHARATI HIGH SCHOOL, CHIPPALAKATTI|BELGAUM                                           
29011102201|GOVT. COMP. HIGH SCHOOL, CHUNCHUNUR|BELGAUM                                           
29011102901|S.V.H.S (AIDED) GODCHI|BELGAUM                                           
29011103201|GHS HALAGATTI|BELGAUM                                           
29011103601|B G HIGH SCHOOL, HIREKOPP (KS)|BELGAUM                                           
29011104001|SHRI RAMESHWAR COMP. JUNIOR COLLEGE, HULKUND|BELGAUM                                           
29011104002|SHRI RAMESHWAR PU COLLEGE, HULKUND (PUC)|BELGAUM                                           
29011104101|SR COMP. PU COLLEGE, HOSKOTI|BELGAUM                                           
29011104102|SR PU COLLEGE, HOSAKOTI (PUC)|BELGAUM                                           
29011104901|GOVT. HIGH SCHOOL, KALHAL|BELGAUM                                           
29011105001|GOVT. COMP. HIGH SCHOOL, KATKOL|BELGAUM                                           
29011105002|KVV SANGHAS SGK HIGH SCHOOL, KATKOL|BELGAUM                                           
29011105003|SG TODAKAR PU COLLEGE, KATKOL (PUC)|BELGAUM                                           
29011105004|GOVT. PU COLLEGE, KATKOL (PUC)|BELGAUM                                           
29011105005|MURARJI HIGH SCHOOL (SWD) KATKOL|BELGAUM                                           
29011105901|SHRI SHIVAYOUGEESHWAR HIGH SCHOOL, KULLUR|BELGAUM                                           
29011106201|KMR PU COLLEGE, K.CHANDARGI (PUC)|BELGAUM                                           
29011106701|GURUDEV ATMANAND GIRLS HS SUREBAN MANIHAL (AIDED)|BELGAUM                                           
29011107201|GOVT. COMP. HIGH SCHOOL, MUDAKAVI|BELGAUM                                           
29011107301|D.C.CHIKKANGOUDAR HS (UNAIDED) MUDENUR|BELGAUM                                           
29011107901|MSS HIGH SCHOOL, MULLUR|BELGAUM                                           
29011108001|GHS NARASAPUR|BELGAUM                                           
29011108201|GOVT. HIGH SCHOOL, NANDIHAL|BELGAUM                                           
29011108202|GOVT. PU COLLEGE, NANDIHAL (PUC)|BELGAUM                                           
29011108301|GOVT. HIGH SCHOOL, OBLAPUR|BELGAUM                                           
29011109001|SHRI S. I. ADARGI GOVT. HIGH SCHOOL, SALAPUR|BELGAUM                                           
29011109201|GOVT. HIGH SCHOOL, SUNNAL|BELGAUM                                           
29011109301|GOVT. HIGH SCHOOL, SUREBAN|BELGAUM                                           
29011109302|SFS COMP PU COLLEGE, SUREBAN|BELGAUM                                           
29011109303|SFS PU COLLEGE, SUREBAN, (PUC)|BELGAUM                                           
29011109304|GOVT. PU COLLEGE, SUREBAN (PUC)|BELGAUM                                           
29011109501|GOVT. COMP. HIGH SCHOOL, SANGAL|BELGAUM                                           
29011109601|NSB GOVT. PU COLLEGE, RAMDURG (PUC)|BELGAUM                                           
29011109801|MTN GOV COMP. HIGH SCHOOL, TORANAGATTI|BELGAUM                                           
29011110601|NSCB GOVT PU COLLEGE, RAMDURG|BELGAUM                                           
29011110602|GOVT. COMP. (URDU) HIGH SCHOOL, RAMDURG|BELGAUM                                           
29011110603|SHRI MARIKAMBA HIGH SCHOOL, RAMDURG|BELGAUM                                           
29011110604|CD HALYAL HIGH SCHOOL, PALACE COMPOUND, RAMDURG|BELGAUM                                           
29011110605|PRAGATI VIDYALAYA NOOTANA MADARI HIGH SCHOOL, RAMDURG|BELGAUM                                           
29011110606|VEER RANI CHENNMMA HIGH SCHOOL, RAMDURG|BELGAUM                                           
29011110607|BASAVESHWAR ENGLISH MEDIUM HIGH SCHOOL, RAMDURG|BELGAUM                                           
29011110608|STATE COMP JR. COLLEGE, RAMDURG|BELGAUM                                           
29011110609|NEW GIRLS HIGH SCHOOL, RAMDURG|BELGAUM                                           
29011110610|STATE COMP PU COLLEGE, RAMDURG (PUC)|BELGAUM                                           
29011110611|VISHWABHARATI PU COLLEGE, RAMDURG (PUC)|BELGAUM                                           
29011110612|CS BEMBALGI PU COLLEGE, RAMDURG (PUC)|BELGAUM                                           
29011110613|GOVT. PU COLLEGE, RAMDURG (PUC)|BELGAUM                                           
29011110614|NATIONAL PU COLLEGE, RAMDURG (PUC)|BELGAUM                                           
29011110615|NSB GOVT. PU COLLEGE, RAMDURG (PUC)|BELGAUM                                           
29011110616|ANJUMAN URDU HS RAMDURG (UNAIDED)|BELGAUM                                           
29011110617|CAMBRIDGE ENG MED HS RAMDURG (UNAIDED)|BELGAUM                                           
