 district |   block   |       cluster       | school_code |           school_name            |  assessment_name  | start_date |  end_date  | question_seq |                                                                  question                                                                   | answerscore 
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |9| 12. Does HM present on the day of data collection? (1=Yes, 2=No)                                                                            |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |10| 13. Number of female teachers(including HM)-actually working                                                                                |3
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |11| 14. Number of school working days (As per school record from 2011 – till today)                                                             |193
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |12| 15. Does school has boundary/compound wall (Yes=1,No=2)                                                                                     |1
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |13| 16. Is there a Mid –Day Meal scheme in the school? (Yes=1,No=2)                                                                             |1
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |14| 17. Is there a separate store room available? (Yes=1,No=2)                                                                                  |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |15| 18. Does the school has Radio programme? (Yes=1,No=2)                                                                                       |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |16| 19. Have they displayed timetable of Radio programme in the office room?    (Yes=1,No=2)                                                    |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |17| 20. Does the school has EDUSAT programme? (Yes=1,No=2)                                                                                      |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |18| 21. Is there a separate Library room available? (Yes=1,No=2)                                                                                |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |19| 22. Is there a separate room for Laboratory available? (Yes=1,No=2)                                                                         |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |20| 23. What type of drinking water source is available in the School?     (Tap=1, Overhead Tank=2,Tank=3,Hand-pump=4,Well=5,Other (Specify)=6) |1
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |21| 24. Play Ground, Sports and Games Facilities available (Yes=1,No=2)                                                                         |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |22| 25. Separate classroom for each class (Each class functioning in separate classroom) (Available 1=Yes, 2=No)                                |1
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |23| 25. Separate classroom for each class (Each class functioning in separate classroom) (Usable 1=Yes, 2=No)                                   |1
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |24| 26. Separate HM room (used as Office room) (Available 1=Yes, 2=No)                                                                          |1
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |25| 26. Separate HM room (used as Office room) (Usable 1=Yes, 2=No)                                                                             |1
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |26| 27. Separate staff room (Available 1=Yes,2=No)                                                                                              |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |27| 27. Separate staff room (Usable 1=Yes,2=No)                                                                                                 |2
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |28| 28. Separate toilets for teachers (Available 1=Yes,2=No)                                                                                    |1
 gadag    | mundaragi | bagewadi            |36831| GHPGS BAGEWADI                   | School Assessment | 2013-06-06 | 2014-05-30 |29| 28. Separate toilets for teachers  (Usable 1=Yes,2=No)                                                                                      |1
